mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.3144238471984863,0.028857588240012732,0.004931735992431641,7.219468899970886e-05,0.01,0.01,6,500,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.5}",-0.11674283340257596,0.022850020772746227,0.1624428749480682,-0.3028666389696719,-0.3493975903614459,-0.11674283340257588,0.1929772689300129,10,0.52,0.5714285714285714,0.625,0.4166666666666667,0.40816326530612246,0.5082517006802721,0.08504706729737434,65,0.7918570835064396,0.8292480265891151,0.8329871208973826,0.8055670959700872,0.800997091815538,0.8121312837557125,0.01616199749596517,10,-0.4629100498862757,-0.4330127018922193,-0.4008918628686366,-0.5,-0.5088502445991074,-0.46113297184924773,0.040522790614604974,12
0.06222724914550781,0.011844286518068828,0.003416919708251953,0.00017423362239209965,0.1,0.1,3,200,0.8,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.20980473618612394,-0.023680930619027762,0.022850020772746227,-0.25633568757789793,-0.5355213959285419,-0.20049854590776905,0.19828956246765292,89,0.5,0.6071428571428571,0.6037735849056604,0.47058823529411764,0.37735849056603776,0.5117726335817345,0.08655814923277057,61,0.7910261736601578,0.8292480265891151,0.8321562110511009,0.7993352721229747,0.8076443705857914,0.811882010801828,0.016266320352358716,12,-0.48181205582971576,-0.44320263021395917,-0.4330127018922193,-0.49099025303098287,-0.5428101483418094,-0.4783655578617373,0.03903249811082703,90
0.0425447940826416,0.004110189171368213,0.0032005786895751955,3.4628162630032665e-05,0.01,0.1,6,100,0.5,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",0.022850020772746116,-0.023680930619027762,0.20897382633984218,-0.25633568757789793,-0.16327378479434995,-0.042293311175737466,0.16010975154279594,1,0.6037735849056604,0.5416666666666666,0.6382978723404256,0.4489795918367347,0.5098039215686274,0.548504327463623,0.06718216957340722,13,0.7914416285832987,0.8321562110511009,0.8296634815122559,0.7943498130452845,0.8105525550477773,0.8116327378479434,0.017052084021384764,13,-0.4330127018922193,-0.44320263021395917,-0.3895968612369898,-0.49099025303098287,-0.472455591261534,-0.4458516075271371,0.03487612457638839,1
0.07592883110046386,0.0067135133240249925,0.003577136993408203,0.00022908006468433284,0.01,0.1,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.11674283340257596,-0.023680930619027762,0.06938097216452022,-0.25633568757789793,-0.4889904445367679,-0.16327378479434987,0.19520829413387122,53,0.5384615384615384,0.6071428571428571,0.6,0.49056603773584906,0.38461538461538464,0.5241571635911259,0.08178465397026272,37,0.7852098047361862,0.8284171167428335,0.8363107602825094,0.7951807228915663,0.811383464894059,0.811300373909431,0.01928247994729333,14,-0.4629100498862757,-0.44320263021395917,-0.4225771273642583,-0.49099025303098287,-0.5345224838248488,-0.4708405088640649,0.03903204999630533,58
0.2078300952911377,0.005155258108371969,0.004803705215454102,0.0001278763466593551,0.1,0.01,6,500,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.5}",-0.20980473618612394,0.022850020772746227,0.1159119235562942,-0.3493975903614459,-0.3959285417532199,-0.16327378479434987,0.20175339755147706,53,0.4583333333333333,0.5714285714285714,0.6122448979591837,0.3829787234042553,0.4,0.4849971052250687,0.0916576390305409,93,0.7922725384295805,0.8259243872039884,0.8304943913585376,0.8101371001246365,0.7976734524304113,0.8113003739094309,0.015042451852128493,15,-0.48181205582971576,-0.4330127018922193,-0.411877235523957,-0.5088502445991074,-0.5175491695067657,-0.47062028147035306,0.04160332177905274,55
0.05097031593322754,0.0059904159517840455,0.003025531768798828,0.00018613459252119158,0.1,0.01,3,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.3028666389696719,-0.07021188201080175,0.022850020772746227,-0.3028666389696719,-0.3028666389696719,-0.19119235562941425,0.13990271660804046,79,0.3333333333333333,0.46511627906976744,0.46153846153846156,0.36363636363636365,0.3333333333333333,0.3913915541822518,0.059779241028809806,135,0.7677606979642709,0.8288325716659742,0.8263398421271292,0.8088907353552139,0.8213543830494392,0.8106356460324055,0.022511983856835484,16,-0.5,-0.4531634835874829,-0.4330127018922193,-0.5,-0.5,-0.4772352370959404,0.028599948346283544,85
0.07076525688171387,0.011282449769002927,0.005776882171630859,0.0026316636583687287,0.01,0.01,3,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.3028666389696719,-0.07021188201080175,0.022850020772746227,-0.3028666389696719,-0.3028666389696719,-0.19119235562941425,0.13990271660804046,79,0.3333333333333333,0.46511627906976744,0.46153846153846156,0.36363636363636365,0.3333333333333333,0.3913915541822518,0.059779241028809806,135,0.7669297881179893,0.8284171167428335,0.8259243872039884,0.8076443705857914,0.8226007478188617,0.8103032820938928,0.022854703602944653,17,-0.5,-0.4531634835874829,-0.4330127018922193,-0.5,-0.5,-0.4772352370959404,0.028599948346283544,85
0.0936957836151123,0.03420023751761358,0.004260540008544922,0.0007082239844287063,0.01,0.01,3,200,0.8,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.16327378479434995,0.06938097216452022,-0.07021188201080175,-0.25633568757789793,-0.25633568757789793,-0.13535521395928546,0.12346056552382387,27,0.4444444444444444,0.5454545454545454,0.3783783783783784,0.4,0.37209302325581395,0.42807407830663635,0.06393411912911144,119,0.7640216036560032,0.829663481512256,0.8363107602825094,0.8034898213543831,0.8134607395097632,0.809389281262983,0.025477110508319915,18,-0.472455591261534,-0.4225771273642583,-0.4531634835874829,-0.49099025303098287,-0.49099025303098287,-0.4660353416550482,0.02584962641133079,36
0.05236234664916992,0.010762339071324584,0.0032735824584960937,0.0004032784574764669,0.1,0.01,3,200,0.8,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-0.16327378479434995,0.06938097216452022,-0.07021188201080175,-0.25633568757789793,-0.25633568757789793,-0.13535521395928546,0.12346056552382387,27,0.4444444444444444,0.5454545454545454,0.3783783783783784,0.4,0.37209302325581395,0.42807407830663635,0.06393411912911144,119,0.7640216036560032,0.829663481512256,0.8354798504362276,0.8030743664312422,0.8130452845866223,0.8090569173244703,0.02530881011694868,19,-0.472455591261534,-0.4225771273642583,-0.4531634835874829,-0.49099025303098287,-0.49099025303098287,-0.4660353416550482,0.02584962641133079,36
0.1231308937072754,0.012167619779077422,0.004088354110717773,0.00028815255661424066,0.01,0.01,9,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.5}",-0.20980473618612394,-0.07021188201080175,0.022850020772746227,-0.3959285417532199,-0.3028666389696719,-0.19119235562941425,0.15177937018642387,79,0.4090909090909091,0.43902439024390244,0.46153846153846156,0.2857142857142857,0.36363636363636365,0.3918008820447845,0.06235373408817357,134,0.770253427503116,0.8321562110511009,0.8284171167428334,0.8063980058163689,0.8030743664312422,0.8080598255089322,0.02214495554142661,20,-0.48181205582971576,-0.4531634835874829,-0.4330127018922193,-0.5175491695067657,-0.5,-0.47710748216323673,0.030657446653061672,83
0.11469864845275879,0.01614867175618693,0.003931474685668945,0.0001652504196742535,0.1,0.01,9,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 200, 'subsample': 0.5}",-0.25633568757789793,-0.07021188201080175,-0.023680930619027762,-0.3493975903614459,-0.3493975903614459,-0.20980473618612386,0.13803310852591855,99,0.37209302325581395,0.43902439024390244,0.42105263157894735,0.32558139534883723,0.32558139534883723,0.37666656715526764,0.047114600021992706,138,0.7735770668882426,0.8309098462816785,0.8250934773577068,0.8063980058163689,0.8030743664312422,0.8078105525550476,0.020142666896869273,21,-0.49099025303098287,-0.4531634835874829,-0.44320263021395917,-0.5088502445991074,-0.5088502445991074,-0.48101137120612797,0.027765408573578357,105
0.04857325553894043,0.02332634635995371,0.006690311431884766,0.007388297145283468,0.1,0.01,3,100,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.3493975903614459,-0.20980473618612372,-0.20980473618612372,-0.3959285417532199,-0.3028666389696719,-0.29356044869131703,0.07444952222683848,135,0.12121212121212122,0.2777777777777778,0.1875,0.0625,0.125,0.1547979797979798,0.07311401973387,155,0.7569588699626091,0.8300789364353968,0.8313253012048193,0.8022434565849604,0.8184461985874533,0.8078105525550476,0.027491189393161714,21,-0.5088502445991074,-0.48181205582971576,-0.48181205582971576,-0.5175491695067657,-0.5,-0.4980047051530609,0.014338736335485559,136
0.03232874870300293,0.004301431353219684,0.003435039520263672,0.0003615193864114744,0.01,0.01,3,100,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.3493975903614459,-0.20980473618612372,-0.20980473618612372,-0.3959285417532199,-0.3028666389696719,-0.29356044869131703,0.07444952222683848,135,0.12121212121212122,0.2777777777777778,0.1875,0.0625,0.125,0.1547979797979798,0.07311401973387,155,0.7569588699626091,0.8300789364353968,0.8313253012048193,0.8022434565849605,0.8184461985874533,0.8078105525550476,0.02749118939316171,21,-0.5088502445991074,-0.48181205582971576,-0.48181205582971576,-0.5175491695067657,-0.5,-0.4980047051530609,0.014338736335485559,136
0.11677241325378418,0.009162436479576876,0.003910064697265625,0.0002483590214239268,0.01,0.01,6,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",-0.16327378479434995,-0.07021188201080175,0.022850020772746227,-0.3959285417532199,-0.3493975903614459,-0.19119235562941425,0.16010975154279594,79,0.4444444444444444,0.43902439024390244,0.46153846153846156,0.2857142857142857,0.32558139534883723,0.39126059545798625,0.07141801057671873,137,0.7735770668882427,0.8304943913585376,0.8280016618196925,0.8030743664312422,0.8030743664312423,0.8076443705857915,0.020682813217079588,24,-0.472455591261534,-0.4531634835874829,-0.4330127018922193,-0.5175491695067657,-0.5088502445991074,-0.4770062381694219,0.03219436781310299,82
0.12374005317687989,0.0035748487112282254,0.0038172245025634766,0.00012159914115720288,0.1,0.01,6,500,0.1,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.07021188201080175,0.06938097216452022,-0.4889904445367679,-0.16327378479434995,-0.17257997507270467,0.18472260266084523,65,0.4090909090909091,0.5106382978723404,0.5454545454545454,0.23809523809523808,0.3902439024390244,0.41870457859041144,0.10773999205811075,128,0.7665143331948484,0.839634399667636,0.8184461985874533,0.7690070627336933,0.8392189447444952,0.8065641877856251,0.03260577476941018,25,-0.48181205582971576,-0.4531634835874829,-0.4225771273642583,-0.5345224838248488,-0.472455591261534,-0.47290614837356787,0.03687512481981505,67
0.16525182723999024,0.010404514911711012,0.004403591156005859,0.00032057599369846105,0.1,0.01,9,500,0.1,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.07021188201080175,0.06938097216452022,-0.4889904445367679,-0.16327378479434995,-0.17257997507270467,0.18472260266084523,65,0.4090909090909091,0.5106382978723404,0.5454545454545454,0.23809523809523808,0.3902439024390244,0.41870457859041144,0.10773999205811075,128,0.7665143331948484,0.839634399667636,0.8184461985874533,0.7690070627336933,0.8392189447444952,0.8065641877856251,0.03260577476941018,25,-0.48181205582971576,-0.4531634835874829,-0.4225771273642583,-0.5345224838248488,-0.472455591261534,-0.47290614837356787,0.03687512481981505,67
0.1416452407836914,0.01808054405685599,0.0038013458251953125,0.00016329385778321342,0.01,0.01,6,500,0.1,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.07021188201080175,0.1159119235562942,-0.4889904445367679,-0.16327378479434995,-0.16327378479434987,0.19741410758511013,53,0.4090909090909091,0.5106382978723404,0.5581395348837209,0.23809523809523808,0.3902439024390244,0.4212415764762466,0.11080063229828901,126,0.7660988782717075,0.840049854590777,0.8176152887411716,0.7685916078105525,0.8392189447444952,0.8063149148317408,0.03282924697507072,27,-0.48181205582971576,-0.4531634835874829,-0.411877235523957,-0.5345224838248488,-0.472455591261534,-0.4707661700055077,0.03991865344210835,56
0.14789700508117676,0.022422482146224623,0.005031776428222656,0.002641648339716031,0.01,0.01,9,500,0.1,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.07021188201080175,0.1159119235562942,-0.4889904445367679,-0.16327378479434995,-0.16327378479434987,0.19741410758511013,53,0.4090909090909091,0.5106382978723404,0.5581395348837209,0.23809523809523808,0.3902439024390244,0.4212415764762466,0.11080063229828901,126,0.7660988782717075,0.840049854590777,0.8176152887411716,0.7685916078105525,0.8392189447444952,0.8063149148317408,0.03282924697507072,27,-0.48181205582971576,-0.4531634835874829,-0.411877235523957,-0.5345224838248488,-0.472455591261534,-0.4707661700055077,0.03991865344210835,56
0.15758895874023438,0.06941797640693712,0.0039502143859863285,0.00018721999236146093,0.01,0.01,3,500,0.1,"{'gamma': 0.01, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.07021188201080175,0.1624428749480682,-0.5355213959285419,-0.16327378479434995,-0.16327378479434987,0.22604657644653192,53,0.4090909090909091,0.5106382978723404,0.5714285714285714,0.23255813953488372,0.3902439024390244,0.4227919640731458,0.11597053300757879,122,0.7702534275031159,0.8363107602825093,0.8201080182800166,0.7723307021188202,0.8313253012048193,0.8060656418778562,0.028881020655834918,29,-0.48181205582971576,-0.4531634835874829,-0.4008918628686366,-0.5428101483418094,-0.472455591261534,-0.4702266283778357,0.045838888279478206,53
0.04361276626586914,0.00492815779280396,0.0033036231994628905,0.0003623866908170474,0.1,0.1,6,100,0.5,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.5}",-0.11674283340257596,-0.11674283340257574,0.06938097216452022,-0.3959285417532199,-0.25633568757789793,-0.16327378479434987,0.1557223481043897,53,0.5384615384615384,0.52,0.6,0.375,0.49056603773584906,0.5048055152394775,0.0741320776738998,69,0.7756543415039469,0.8388034898213543,0.8259243872039884,0.7939343581221437,0.7955961778147072,0.8059825508932281,0.023011852802868663,30,-0.4629100498862757,-0.4629100498862757,-0.4225771273642583,-0.5175491695067657,-0.49099025303098287,-0.47138732993491167,0.03175328158034155,63
0.049346542358398436,0.006439973080119998,0.0035817623138427734,0.0003282520121187863,0.1,0.1,3,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.16327378479434995,-0.20980473618612372,0.2555047777316162,-0.25633568757789793,-0.25633568757789793,-0.12604902368093068,0.19387275990627026,21,0.5283018867924528,0.5,0.6521739130434783,0.47058823529411764,0.49056603773584906,0.5283260145731795,0.06465312466709186,31,0.7935189031990029,0.800997091815538,0.829663481512256,0.7810552555047777,0.824262567511425,0.8058994599085999,0.018419980094616192,31,-0.472455591261534,-0.48181205582971576,-0.3779644730092272,-0.49099025303098287,-0.49099025303098287,-0.46284252523248853,0.042990992170939414,21
0.1909233570098877,0.13349527143511,0.0036211490631103517,8.245856063968722e-05,0.1,0.01,3,500,0.1,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.1}",-0.20980473618612394,-0.023680930619027762,0.1159119235562942,-0.4889904445367679,-0.16327378479434995,-0.15396759451599507,0.20261010373017466,45,0.4090909090909091,0.5416666666666666,0.5581395348837209,0.23809523809523808,0.3902439024390244,0.4274472502351118,0.11636303296622676,121,0.7665143331948484,0.840049854590777,0.8192771084337349,0.7710843373493976,0.8325716659742417,0.8058994599085999,0.03104802241202847,31,-0.48181205582971576,-0.44320263021395917,-0.411877235523957,-0.5345224838248488,-0.472455591261534,-0.468773999330803,0.04098181279513863,45
0.08471336364746093,0.0017823538557164458,0.0036174297332763673,0.00012787920932731204,0.1,0.01,6,200,0.5,"{'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.5}",-0.20980473618612394,-0.07021188201080175,0.06938097216452022,-0.3959285417532199,-0.3493975903614459,-0.19119235562941425,0.1731051455443862,79,0.4090909090909091,0.43902439024390244,0.5,0.2857142857142857,0.32558139534883723,0.3918821960795869,0.07729865091653046,133,0.7710843373493976,0.8280016618196926,0.8238471125882842,0.8055670959700871,0.7997507270461155,0.8056501869547154,0.02029938433261311,33,-0.48181205582971576,-0.4531634835874829,-0.4225771273642583,-0.5175491695067657,-0.5088502445991074,-0.476790416177466,0.035246668108451645,80
0.06239042282104492,0.01401399617204624,0.003267192840576172,0.00020108243880284776,0.01,0.1,3,200,0.5,"{'gamma': 0.01, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.3028666389696719,-0.07021188201080175,0.1159119235562942,-0.25633568757789793,-0.20980473618612394,-0.14466140423764026,0.15177937018642387,41,0.48148148148148145,0.5490196078431373,0.5777777777777777,0.47058823529411764,0.5,0.5157734204793029,0.04102752279213259,55,0.7789779808890736,0.8001661819692564,0.8205234732031574,0.798504362276693,0.8238471125882841,0.8044038221852927,0.016353099510900516,34,-0.5,-0.4531634835874829,-0.411877235523957,-0.49099025303098287,-0.48181205582971576,-0.46756860559442776,0.03197586910999697,44
0.1363677978515625,0.029194238719731938,0.004177522659301758,0.0008421521798843332,0.1,0.1,3,500,0.5,"{'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.07021188201080197,-0.16327378479434973,0.1159119235562942,-0.25633568757789793,-0.20980473618612394,-0.11674283340257588,0.1316094050567401,10,0.5660377358490566,0.5283018867924528,0.6122448979591837,0.49056603773584906,0.5185185185185185,0.5431338153710121,0.04216681515070701,17,0.7922725384295803,0.7955961778147072,0.837141670128791,0.7665143331948483,0.8284171167428335,0.8039883672621521,0.02572118974849473,35,-0.4531634835874829,-0.472455591261534,-0.411877235523957,-0.49099025303098287,-0.48181205582971576,-0.46205972384673455,0.02804506880707791,20
